cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa,sic,sin_type,sin_core,sin_broad
56868,12271000.0,35700000.0,125067000.0,,242922000.0,228086000.0,45428000.0,2013,PNRG,-0.1027200266566119,,1311.0,none,0,0
56873,1519000000.0,,,,29281000000.0,24634000000.0,5384000000.0,2013,KR,,,5411.0,none,0,0
56978,59358000.0,94824000.0,,,840200000.0,769488000.0,718461000.0,2013,KLIC,-0.0460903873744619,,3674.0,none,0,0
57131,55056000.0,90832000.0,,892864000.0,764201000.0,712211000.0,511938000.0,2013,LZB,-0.0502323047523837,,2510.0,none,0,0
57515,109249000.0,131682000.0,,,660688000.0,597747000.0,540706000.0,2013,MZTI,-0.0375292556884434,,2030.0,none,0,0
58361,-78317000.0,,677774000.0,,797282000.0,1043505000.0,-156297000.0,2013,LEE,,,2711.0,none,0,0
58492,197300000.0,416900000.0,3800800000.0,,3108100000.0,3254900000.0,1391300000.0,2013,LEG,-0.0674675105225967,,2510.0,none,0,0
59255,-98000000.0,117100000.0,,,2951700000.0,3170500000.0,601300000.0,2013,VHI,-0.0678441886137833,,2810.0,none,0,0
59478,4684800000.0,5735000000.0,23113100000.0,,35248700000.0,34398900000.0,17631400000.0,2013,LLY,-0.0305300460189133,,2834.0,none,0,0
59527,,,2852671000.0,,2151867000.0,2089863000.0,1526602000.0,2013,LECO,,,3540.0,none,0,0
59558,1244000000.0,799000000.0,11969000000.0,,236945000000.0,218869000000.0,13452000000.0,2013,LNC-PD,0.0020331796645482,,6311.0,none,0,0
60086,595000000.0,2097000000.0,14613000000.0,,79939000000.0,80021000000.0,19458000000.0,2013,L,-0.0187700728558753,,6331.0,none,0,0
60519,177100000.0,242500000.0,,,2493300000.0,2331000000.0,1226300000.0,2013,LPX,-0.028056628056628,,2400.0,none,0,0
60667,2286000000.0,,,,32732000000.0,32666000000.0,11853000000.0,2013,LOW,,,5211.0,none,0,0
60714,54962000.0,,,369387000.0,1075218000.0,576612000.0,411715000.0,2013,LXU,,,2810.0,none,0,0
61004,-2825000.0,-664000.0,26201000.0,,21263000.0,29593000.0,16755000.0,2013,LGL,-0.0730240259520832,,3679.0,none,0,0
61986,,323100000.0,,,3976600000.0,4057300000.0,775500000.0,2013,MTW,,,3531.0,none,0,0
62234,25001000.0,66440000.0,447939000.0,,750394000.0,758115000.0,319745000.0,2013,MCS,-0.0546605726044201,,7830.0,none,0,0
62709,1357000000.0,1341000000.0,,,16960000000.0,16288000000.0,,2013,MRSH,0.0009823182711198,,6411.0,none,0,0
62996,288000000.0,645000000.0,,,6885000000.0,6883000000.0,559000000.0,2013,MAS,-0.0518669184948423,,3430.0,none,0,0
63276,903944000.0,698426000.0,,3006009000.0,6439626000.0,6526785000.0,3251559000.0,2013,MAT,0.0314883974269108,,3942.0,none,0,0
63296,54121000.0,109326000.0,,628839000.0,1217301000.0,1235035000.0,557850000.0,2013,MATW,-0.044699138081107,,3360.0,none,0,0
63330,-1164000.0,-3586000.0,15212000.0,,53753000.0,61485000.0,-27231000.0,2013,MLP,0.0393917215581036,,6500.0,none,0,0
63754,389000000.0,465200000.0,,,4449700000.0,4165400000.0,,2013,MKC-V,-0.0182935612426177,,2090.0,none,0,0
63908,5585900000.0,7120700000.0,28105700000.0,,36626300000.0,35386500000.0,16009700000.0,2013,MCD,-0.0433724725530922,,5812.0,none,0,0
64040,1376000000.0,782000000.0,4702000000.0,1564000000.0,6061000000.0,7052000000.0,1301000000.0,2013,SPGI,0.0842314237095859,0.4449801474758934,7320.0,none,0,0
64463,3579000.0,1017.0,,,4534000.0,4845.0,3392000.0,2013,SLNHP,738.4897832817337,,6199.0,none,0,0
64472,6725000.0,7394000.0,48943000.0,37940000.0,115809000.0,111033000.0,110934000.0,2013,GENC,-0.0060252357407257,0.0990966649554637,3531.0,none,0,0
64803,,5783000000.0,126761000000.0,102978000000.0,71526000000.0,66221000000.0,37938000000.0,2013,CVS,,0.3591458902764984,5912.0,none,0,0
64996,112143000.0,209804000.0,2821041000.0,,4315181000.0,4189686000.0,,2013,MCY,-0.0233098614072749,,6331.0,none,0,0
65172,21056289.0,,22045153.0,,8553797.0,7645960.0,,2013,MSB,,,6795.0,none,0,0
65270,96100000.0,72400000.0,772800000.0,,507214000.0,411084000.0,341824000.0,2013,MEI,0.0576524505940391,,3678.0,none,0,0
65312,1607238.0,3660098.0,36226584.0,,10573982.0,10254910.0,3773248.0,2013,EVI,-0.2001831317876022,,7200.0,none,0,0
65596,-5912000.0,-2944000.0,16401000.0,,27970000.0,33456000.0,25109000.0,2013,SIEB,-0.0887135341941654,,6211.0,none,0,0
65770,-13178000.0,-12657000.0,5852000.0,1801000.0,8447000.0,12938000.0,-1696000.0,2013,MVIS,-0.0402689751120729,0.3131086721286134,3679.0,none,0,0
65984,711902000.0,3189219000.0,,,43406446000.0,43202502000.0,9632466000.0,2013,ETR,-0.0573419798695918,,4911.0,none,0,0
66004,16633000.0,,,,530341000.0,561726000.0,321429000.0,2013,MSEXP,,,4941.0,none,0,0
66382,-22100000.0,90100000.0,,,956800000.0,882200000.0,347400000.0,2013,MLKN,-0.1271820448877805,,2520.0,none,0,0
66418,301113.0,1812501.0,,,17147147.0,17658502.0,13355144.0,2013,MXC,-0.0855898195668013,,1311.0,none,0,0
66570,88247000.0,110781000.0,1111883000.0,,1234270000.0,1111746000.0,566452000.0,2013,MNESP,-0.0202690182829531,,3842.0,none,0,0
66740,4659000000.0,,,16106000000.0,33304000000.0,33876000000.0,17502000000.0,2013,MMM,,,3841.0,none,0,0
67215,35188000.0,106744000.0,,,1119894000.0,1072809000.0,451636000.0,2013,DY,-0.0666996641527056,,1623.0,none,0,0
67347,130400000.0,104500000.0,1477600000.0,,889500000.0,799600000.0,290900000.0,2013,MOD,0.0323911955977989,,3714.0,none,0,0
67716,,754308000.0,3920171000.0,,7073447000.0,6682491000.0,2823164000.0,2013,MDU,,,1400.0,none,0,0
67887,120497000.0,251277000.0,,,3226773000.0,3126400000.0,1577692000.0,2013,MOG-B,-0.0418308597748208,,3590.0,none,0,0
68505,1099000000.0,555000000.0,6227000000.0,3118000000.0,11851000000.0,12679000000.0,3659000000.0,2013,MSI,0.0429055919236532,0.2452086126666141,3663.0,none,0,0
68622,964000000.0,,8753000000.0,,23218000000.0,23947000000.0,9613000000.0,2013,CTHH,,,4813.0,none,0,0
69422,-715000.0,4578000.0,62039000.0,,166698000.0,144229000.0,-41786000.0,2013,INTG,-0.0366985835026242,,6513.0,none,0,0
69488,26002000.0,96068000.0,,,469457000.0,484856000.0,235507000.0,2013,MYE,-0.1445088851122807,,3089.0,none,0,0
69633,3021000.0,,,,60322000.0,63903000.0,40552000.0,2013,NSSC,,,3669.0,none,0,0
69733,8327000.0,2876000.0,79752000.0,,53065000.0,50025000.0,42796000.0,2013,NATH,0.1089655172413793,,5812.0,none,0,0
69891,43635000.0,52382000.0,,,210150000.0,195227000.0,101974000.0,2013,FIZZ,-0.0448042535100165,,2086.0,none,0,0
70145,260001000.0,,,,6264984000.0,6108197000.0,,2013,NFG,,,4924.0,none,0,0
70318,,589000000.0,,,16450000000.0,9044000000.0,755000000.0,2013,THC,,,8062.0,none,0,0
70487,15484000.0,19315000.0,92590000.0,,111088000.0,100046000.0,71755000.0,2013,NRC,-0.0382923855026687,,8731.0,none,0,0
70502,190067000.0,,,,22431364000.0,20610394000.0,933075000.0,2013,NRUC,,,6159.0,none,0,0
70858,10539000000.0,92817000000.0,87502000000.0,,2102273000000.0,2209974000000.0,232475000000.0,2013,BML-PJ,-0.0372303022569496,,6021.0,none,0,0
70866,443000000.0,281000000.0,6123000000.0,,8108000000.0,6369000000.0,1769000000.0,2013,NCRRP,0.0254357041921808,,3578.0,none,0,0
71557,2854115.0,11465801.0,,,122880260.0,128608239.0,56953709.0,2013,NUVR,-0.0669606089544543,,4813.0,none,0,0
71691,65105000.0,34855000.0,1577230000.0,,2572552000.0,2807470000.0,842910000.0,2013,NYT,0.0107748257327771,,2711.0,none,0,0
71829,65323000.0,151903000.0,1042356000.0,,954918000.0,994541000.0,581054000.0,2013,NPKI,-0.0870552345252734,,7350.0,none,0,0
72162,-55333000.0,14905000.0,,,685825000.0,680782000.0,355380000.0,2013,NL,-0.1031725280633154,,2810.0,none,0,0
72205,747106.0,3297779.0,,,36764278.0,35424963.0,35319524.0,2013,NOBH,-0.0720021358949619,,2451.0,none,0,0
72331,221817000.0,268376000.0,,,2018322000.0,1817984000.0,911675000.0,2013,NDSN,-0.0256102363937196,,3569.0,none,0,0
72444,-8900000.0,-13900000.0,33600000.0,,82700000.0,96182000.0,64200000.0,2013,VXRT,0.0519847788567507,,2836.0,none,0,0
72573,50877000.0,54516000.0,338600000.0,,578610000.0,526362000.0,463304000.0,2013,MOVAA,-0.006913492995315,,3873.0,none,0,0
72741,793689000.0,1663539000.0,7301204000.0,,27795537000.0,28302824000.0,9611528000.0,2013,ES,-0.0307336822643563,,4911.0,none,0,0
72903,948234000.0,2584036000.0,10914922000.0,,33907490000.0,31140686000.0,9565950000.0,2013,XELLL,-0.0525294144130286,,4931.0,none,0,0
72971,21878000000.0,57641000000.0,,,1523502000000.0,1422968000000.0,170142000000.0,2013,WFC-PZ,-0.0251326804257017,,6021.0,none,0,0
73124,731300000.0,839300000.0,4089300000.0,,102947300000.0,97463800000.0,7912000000.0,2013,NTRSO,-0.0011081037267169,,6022.0,none,0,0
73290,-215660.0,-862273.0,,3451243.0,5827160.0,6058310.0,5426568.0,2013,BMRA,0.1067315802591812,,2835.0,none,0,0
73309,488025000.0,1077949000.0,,,15203283000.0,14152059000.0,7645769000.0,2013,NUE,-0.0416846764135169,,3312.0,none,0,0
73756,,531424000.0,3287019000.0,,3128500000.0,2768118000.0,2043440000.0,2013,OII,,,1389.0,none,0,0
74046,14586000.0,23366000.0,,,183860000.0,176418000.0,,2013,ODC,-0.0497681642462787,,3990.0,none,0,0
74208,44812000.0,339902000.0,758926000.0,,6807722000.0,6859103000.0,2811648000.0,2013,UDR,-0.0430216604124475,,6798.0,none,0,0
74260,447800000.0,686700000.0,5442700000.0,,16534400000.0,16226800000.0,3775000000.0,2013,ORI,-0.014722557743979,,6351.0,none,0,0
74303,178600000.0,317000000.0,,,2802800000.0,2777700000.0,1101100000.0,2013,OLN,-0.0498253951110631,,2800.0,none,0,0
75252,110882000.0,140554000.0,,,2324042000.0,2214398000.0,1023913000.0,2013,ACH,-0.0133995785762089,,5047.0,none,0,0
75288,,52734000.0,,,627305000.0,556070000.0,260163000.0,2013,OXM,,,2320.0,none,0,0
75362,1171300000.0,2375700000.0,17123800000.0,,20725500000.0,18627800000.0,6634300000.0,2013,PCAR,-0.0646560517076627,,3711.0,none,0,0
75677,441300000.0,608200000.0,,,5196200000.0,2494900000.0,1356800000.0,2013,PKG,-0.0668964687963445,,2650.0,none,0,0
76267,-42329000.0,30382000.0,,,382143000.0,369418000.0,313542000.0,2013,PKE,-0.196825817908169,,3728.0,none,0,0
76282,43400000.0,60300000.0,,,818700000.0,726600000.0,159000000.0,2013,PKOH,-0.0232590145884943,,3460.0,none,0,0
76334,948427000.0,1190935000.0,13015704000.0,,12863936000.0,11461361000.0,6295226000.0,2013,PH,-0.0211587437128976,,3490.0,none,0,0
76605,24040000.0,22431000.0,,,174187000.0,143469000.0,82310000.0,2013,PATK,0.0112149662993399,,3714.0,none,0,0
77360,536800000.0,927900000.0,,,11743300000.0,11882700000.0,6095300000.0,2013,PNR,-0.0329133951038063,,3550.0,none,0,0
77476,6740000000.0,9688000000.0,,,77478000000.0,74638000000.0,24409000000.0,2013,PEP,-0.0394973070017953,,2080.0,alcohol,1,1
77543,87296000.0,50728000.0,,,3397438000.0,3296410000.0,1247535000.0,2013,TPC,0.0110932802655009,,1540.0,none,0,0
78003,22003000000.0,17684000000.0,,,172101000000.0,185798000000.0,76307000000.0,2013,PFE,0.0232456754109301,,2834.0,none,0,0
78128,221300000.0,365803000.0,761893000.0,,5027430000.0,4834165000.0,1534835000.0,2013,WTRG,-0.029892028923299,,4941.0,none,0,0
78239,143500000.0,411900000.0,,,11426200000.0,7731700000.0,4335200000.0,2013,PVH,-0.0347142284361783,,2320.0,none,0,0
78749,17097000.0,73000.0,,,187759000.0,203771000.0,134091000.0,2013,AGYS,0.0835447634844997,,7373.0,none,0,0
78814,142835000.0,624824000.0,3791335000.0,1650622000.0,6777436000.0,7859891000.0,205176000.0,2013,PBI-PB,-0.061322606127744,0.2723591205017983,3579.0,none,0,0
78890,56800000.0,201500000.0,3778600000.0,3059200000.0,2497400000.0,2553900000.0,693900000.0,2013,BCO,-0.0566584439484709,0.2816868319041466,4731.0,none,0,0
79282,217112000.0,389374000.0,1363279000.0,,3649508000.0,3128058000.0,2007141000.0,2013,BRO,-0.055069950748995,,6411.0,none,0,0
79661,495000.0,5164000.0,46565000.0,,75706000.0,50624000.0,-69658000.0,2013,PRSI,-0.0922289823008849,,6552.0,none,0,0
79879,3231000000.0,1791000000.0,15108000000.0,,15804000000.0,15878000000.0,4932000000.0,2013,PPG,0.0906915228618213,,2851.0,none,0,0
80035,20587000.0,18223000.0,,,332406000.0,333064000.0,252330000.0,2013,PLPC,0.0070977349698556,,1623.0,none,0,0
80172,41252000.0,,,,386781000.0,353912000.0,332551000.0,2013,NPK,,,3480.0,defense,0,1
80420,42076000.0,91425000.0,640867000.0,,519602000.0,440281000.0,359556000.0,2013,POWL,-0.1120852364739791,,3613.0,none,0,0
80424,11312000000.0,14873000000.0,29200000000.0,,142927000000.0,139903000000.0,,2013,PG,-0.0254533498209473,,2840.0,none,0,0
80661,1165400000.0,1899900000.0,18170900000.0,,24408200000.0,22694700000.0,6189500000.0,2013,PGR,-0.0323643846360604,,6331.0,none,0,0
81362,56339000.0,73801000.0,,,584146000.0,536634000.0,335819000.0,2013,KWR,-0.0325398688864291,,2990.0,none,0,0
82020,,,,,187526000.0,174246000.0,136805000.0,2013,USLM,,,1400.0,none,0,0
82473,-1021823.0,719744.0,14884642.0,,25408503.0,26281962.0,2051209.0,2013,IHT,-0.0662647255939263,,6798.0,none,0,0
82811,120000000.0,305000000.0,3095700000.0,,3611300000.0,3569100000.0,2056200000.0,2013,RRX,-0.0518337956347538,,3569.0,none,0,0
83350,6068042.0,12258084.0,,,40460942.0,35883269.0,33326831.0,2013,RSRV,-0.1725049632462416,,1311.0,none,0,0
84246,,,705601000.0,,2740310000.0,2644632000.0,828966000.0,2013,RLI,,,6331.0,none,0,0
84748,38305000.0,78015000.0,,,811321000.0,760024000.0,560316000.0,2013,ROG,-0.0522483500521036,,2821.0,none,0,0
84839,,,,,739217000.0,692506000.0,438255000.0,2013,ROL,,,7340.0,none,0,0
85535,,,,,2889198000.0,2887047000.0,2347827000.0,2013,RGLD,,,6795.0,none,0,0
85961,237871000.0,,6419285000.0,,9168340000.0,8318979000.0,1896561000.0,2013,R,,,7510.0,none,0,0
86115,,-21221000.0,,,345996000.0,374144000.0,,2013,SFES,,,6799.0,none,0,0
86312,3673000000.0,,26191000000.0,,103812000000.0,104938000000.0,24796000000.0,2013,TRV,,,6331.0,none,0,0
87050,-13080000.0,-8801000.0,3717000.0,1642000.0,11471000.0,12168000.0,6348000.0,2013,NEON,-0.3516600920447074,0.1705292570677186,3679.0,none,0,0
87347,6732000000.0,9788000000.0,45266000000.0,,67100000000.0,61547000000.0,39469000000.0,2013,SLB,-0.0496531106308999,,1389.0,none,0,0
87802,396400.0,564400.0,,,6303200.0,6060000.0,5441000.0,2013,SCND,-0.0277227722772277,,3826.0,none,0,0
88000,643900.0,-2587600.0,,,8358100.0,12795800.0,6910500.0,2013,HKHC,0.2525438034355022,,6282.0,none,0,0
88121,,,6670000000.0,6202000000.0,3418048000.0,3347781000.0,2475249000.0,2013,SEB,,0.13979409047366,5150.0,none,0,0
88205,,105300000.0,,,6851700000.0,7130100000.0,2158000000.0,2013,SPXC,,,3540.0,none,0,0
88941,,117981000.0,,,948940000.0,1171013000.0,,2013,SMTC,,,3674.0,none,0,0
88948,13779000.0,55628000.0,,,866556000.0,823028000.0,381344000.0,2013,SENEL,-0.0508476017826854,,2033.0,none,0,0
89089,147332000.0,384709000.0,2550466000.0,2001419000.0,12833600000.0,9683568000.0,1470080000.0,2013,SCI,-0.024513381844378,0.0566988324964517,7200.0,none,0,0
89439,172600000.0,128513000.0,,,1247767000.0,1104155000.0,703405000.0,2013,MLI,0.0399282709402212,,3350.0,none,0,0
89800,752561000.0,1083766000.0,10186000000.0,5568966000.0,6382507000.0,6234737000.0,1774535000.0,2013,SHW,-0.0531225294667601,0.7405338829849599,5200.0,none,0,0
90168,10234000.0,,,,101283000.0,98800000.0,73361000.0,2013,SIF,,,3724.0,none,0,0
90498,23231000.0,36089000.0,,,4383100000.0,3527489000.0,403832000.0,2013,SFNC,-0.0036450857819825,,6021.0,none,0,0
90896,-11864000.0,-17596000.0,,,65982000.0,74634000.0,42059000.0,2013,SKY,0.0768014577806361,,2451.0,none,0,0
91142,169700000.0,279600000.0,,,2391500000.0,2278800000.0,1328700000.0,2013,AOS,-0.0482271370896963,,3630.0,none,0,0
91388,120700000.0,,,,9954800000.0,7621000000.0,4231100000.0,2013,SFD,,,2011.0,none,0,0
91419,565200000.0,,,,8989000000.0,9184454000.0,5204800000.0,2013,SJM,,,2033.0,none,0,0
91440,350300000.0,392600000.0,3237500000.0,,4110000000.0,3902300000.0,2113200000.0,2013,SNA,-0.0108397611664915,,3420.0,none,0,0
91576,910000000.0,1547000000.0,,,92934000000.0,89236000000.0,10303000000.0,2013,KEY-PJ,-0.0071383746470034,,6021.0,none,0,0
91668,896000.0,619000.0,8650000.0,,12598000.0,12116000.0,11578000.0,2013,SODI,0.0228623308022449,,3674.0,none,0,0
91767,209825000.0,538027000.0,,,3974523000.0,4176065000.0,1691461000.0,2013,SON,-0.078591209667474,,2650.0,none,0,0
92103,,,,,46646000000.0,,,2013,SCE-PL,,,4911.0,none,0,0
92122,,6097000000.0,17087000000.0,,64264000000.0,63149000000.0,19008000000.0,2013,SOMN,,,4911.0,none,0,0
92230,,5308000000.0,,,183010000000.0,184499000000.0,,2013,TFC-PI,,,6021.0,none,0,0
92380,754000000.0,2477000000.0,17699000000.0,,19345000000.0,18596000000.0,7336000000.0,2013,LUV,-0.0926543342654334,,4512.0,none,0,0
93314,-3710289.0,-3084206.0,,,2070759.0,2216766.0,680674.0,2013,VNRX,-0.2824308023490075,,2835.0,none,0,0
93389,51450000.0,57616000.0,983704000.0,,615523000.0,576594000.0,349432000.0,2013,SMP,-0.0106938330957311,,3714.0,none,0,0
93410,21423000000.0,35002000000.0,228848000000.0,,253753000000.0,232982000000.0,149113000000.0,2013,CVX,-0.0582834725429432,,2911.0,none,0,0
93556,490300000.0,868000000.0,,,16535100000.0,15844000000.0,6799200000.0,2013,SWK,-0.0238386771017419,,3420.0,none,0,0
93751,2050000000.0,-2024000000.0,9864000000.0,,243291000000.0,222582000000.0,20248000000.0,2013,STT-PG,0.0183033668490713,,6022.0,none,0,0
94049,72828000.0,150314000.0,,,1167202000.0,985478000.0,552286000.0,2013,SCL,-0.0786278333965852,,2840.0,none,0,0
94344,63026000.0,87187000.0,1927980000.0,,1326058000.0,1291177000.0,655298000.0,2013,STC,-0.0187123841270406,,6361.0,none,0,0
94845,229193000.0,411268000.0,,,3127418000.0,3170077000.0,171666000.0,2013,LEVI,-0.0574355133960468,,2300.0,none,0,0
95029,111272000.0,119669000.0,,,277118000.0,174486000.0,179086000.0,2013,RGR,-0.0481242048072624,,3480.0,defense,0,1
95574,5850000.0,8401000.0,,,125494000.0,78913000.0,71935000.0,2013,SGC,-0.0323267395739612,,2300.0,none,0,0
95953,1760564.0,-5541798.0,,,163260371.0,148506540.0,106098113.0,2013,ACNT,0.0491719893278774,,2800.0,none,0,0
96021,,,,,13031412000.0,12471302000.0,5303790000.0,2013,SYY,,,5140.0,none,0,0
96223,369240000.0,702340000.0,10999007000.0,,47866781000.0,9349118000.0,10102462000.0,2013,JEF,-0.0356290293907938,,6211.0,none,0,0
96536,1131212.0,1984032.0,,,26239922.0,,22379976.0,2013,TAYD,,,3569.0,none,0,0
96869,4165000.0,9536000.0,45000000.0,,342879000.0,327856000.0,280582000.0,2013,TRC,-0.0163821921819335,,6500.0,none,0,0
96943,150881000.0,,,,4209007000.0,3733687000.0,1913527000.0,2013,TFX,,,3841.0,none,0,0
97134,40231000.0,59814000.0,,,456306000.0,420760000.0,263846000.0,2013,TNC,-0.0465419716703108,,3580.0,none,0,0
97210,164947000.0,267275000.0,1427933000.0,619132000.0,2629824000.0,2429345000.0,1985094000.0,2013,TER,-0.042121641841731,0.332929657994233,3825.0,none,0,0
97216,226000000.0,188500000.0,7084000000.0,5644500000.0,6536700000.0,6746200000.0,2190100000.0,2013,TEX,0.0055586848892709,0.2133793839494826,3537.0,none,0,0
97476,2162000000.0,,,5841000000.0,18938000000.0,20021000000.0,10807000000.0,2013,TXN,,,3674.0,none,0,0
97745,1273300000.0,2010700000.0,13090300000.0,,31863400000.0,27444600000.0,16856100000.0,2013,TMO,-0.0268686736188539,,3829.0,none,0,0
98222,140255000.0,,1435103000.0,,4847445000.0,4055664000.0,2639988000.0,2013,TDGMW,,,4400.0,none,0,0
98362,262700000.0,430000000.0,80100000.0,,4477900000.0,4244700000.0,2636600000.0,2013,TKR,-0.0394138572808443,,3562.0,none,0,0
98677,,,,,888409000.0,846737000.0,680305000.0,2013,TROLB,,,2060.0,none,0,0
99302,3984000.0,7612000.0,,53359000.0,54929000.0,50341000.0,28119000.0,2013,TRNS,-0.0720684928785681,,3825.0,none,0,0
99780,375500000.0,662200000.0,,,7274500000.0,6669900000.0,2402100000.0,2013,TRN,-0.0429841526859473,,3743.0,none,0,0
100378,3882000.0,24476000.0,,,274529000.0,299576000.0,145265000.0,2013,TWIN,-0.0687438246054423,,3560.0,none,0,0
100493,778000000.0,1314000000.0,,,11844000000.0,11874000000.0,6285000000.0,2013,TSN,-0.045140643422604,,2015.0,none,0,0
100517,571000000.0,1444000000.0,38279000000.0,,36812000000.0,37628000000.0,2984000000.0,2013,UAL,-0.0232008079090039,,4512.0,none,0,0
100591,40125000.0,98407000.0,,,323306000.0,234724000.0,156308000.0,2013,AGX,-0.248300131217941,,1700.0,none,0,0
100726,28823000.0,56357000.0,,,446172000.0,460950000.0,284298000.0,2013,UFI,-0.0597331597787178,,2200.0,none,0,0
100885,4388000000.0,,21963000000.0,,49731000000.0,47153000000.0,21225000000.0,2013,UNP,,,4011.0,none,0,0
101199,76140000.0,161491000.0,877042000.0,,3720672000.0,3694653000.0,782833000.0,2013,UFCS,-0.0231012222257408,,6331.0,none,0,0
101295,5903309.0,5805086.0,,5610813.0,15650866.0,13859266.0,14235927.0,2013,UG,0.0070871718603279,,2844.0,none,0,0
101382,133965000.0,295198000.0,,,16911852000.0,14927196000.0,1506065000.0,2013,UMBFO,-0.0108012918166278,,6021.0,none,0,0
101538,-1641170.0,234820.0,11020839.0,,14890991.0,13375477.0,11001855.0,2013,UAMY,-0.1402559325547791,,3330.0,none,0,0
101594,-7379000.0,20143000.0,33647000.0,,126801000.0,140827000.0,109057000.0,2013,BSIN,-0.1954312738324327,,1311.0,none,0,0
101829,5721000000.0,7505000000.0,,,90594000000.0,89409000000.0,31866000000.0,2013,RTX,-0.019953248554396,,3724.0,none,0,0
101984,22963000.0,30694000.0,,,423733000.0,379324000.0,291270000.0,2013,UEIC,-0.0203809935569592,,3651.0,none,0,0
102037,149009000.0,-3503000.0,,,2340429000.0,2300725000.0,1359101000.0,2013,UVV,0.0662886698758,,5150.0,none,0,0
102109,4450244.0,-851941.0,,,24442382.0,26441401.0,23966338.0,2013,UUU,0.2005258722864193,,5065.0,none,0,0
102212,21189000.0,32806000.0,0.0,,2191559000.0,2304841000.0,280506000.0,2013,UVSP,-0.0050402609117071,,6022.0,none,0,0
102729,,396442000.0,,2358983000.0,2776494000.0,2568551000.0,1522025000.0,2013,VMI,,,3440.0,none,0,0
102752,22852000.0,56598000.0,471638000.0,,380529000.0,410211000.0,186803000.0,2013,VSECU,-0.0822649807050518,,8711.0,none,0,0
